Sample_ID,id,Lon,Lat,EC,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,TS
50,54,79.901106,37.278921,1.719,0,0,0,0.0,0.0,7.775439152,41.246558,82.32710872,242.767843,444.2150657,639.4677955,739.9056813,802.4540275,853.0788099,897.1956006,933.9322678,952.4644722,969.7358759,988.2625415,1005.28264,1022.867068,1062.378857,1104.38772,1139.827979,1175.183257,1235.053489,1335.382814,1433.842222,1487.614179,1490.008862,1492.338819,1497.886374,1503.813262,1514.692198,1528.551511,1541.224719,1557.98006,1576.393733,1588.970565,1598.191486,1608.109194,1632.284697,1657.638867,1683.387561,1709.716094,1735.332648,1751.707074,1767.126919,1786.501029,1807.263175,1830.845229,1859.073746,1899.288337,1959.504985,2015.815952,2057.996044,2094.188796,2128.839215,2145.395157,2161.5417,2176.712296,2211.19022,2247.06979,2265.805349,2281.185789,2297.075487,2316.748694,2336.248615,2354.040513,2368.871973,2383.181041,2393.834942,2405.507201,2420.184365,2437.071372,2452.546764,2470.307485,2487.31065,2512.702485,2541.645197,2571.232473,2581.852034,2589.560215,2583.906473,2565.790157,2550.713879,2561.685393,2569.736984,2575.240228,2580.021681,2587.311758,2608.571768,2633.666245,2651.986865,2646.112834,2648.701219,2664.21016,2678.093369,2685.495806,2681.375218,2682.744738,2687.830353,2693.94113,2700.913752,2705.653584,2703.160468,2690.756449,2659.744263,2620.915809,2590.231207,2613.889698,2650.547397,2684.487735,2711.687609,2729.090995,2748.126602,2768.760722,2788.285646,2805.054122,2820.068998,2834.66482,2849.31793,2864.5254,2880.197183,2890.388986,2898.779079,2904.216173,2915.937015,2947.608324,3001.973888,3020.322045,2968.921823,2923.274411,2950.315873,2967.949517,2899.636018,2805.38677,2734.554202,2762.73366,2789.792214,2833.399589,2886.727963,2890.28897,2858.7047,2820.285013,2729.838266,2594.496914,2470.073429,2435.732394,2399.347365,2352.801867,2226.413673,2163.89492,2237.377433,2302.037031,2260.504352,2218.585061,2181.210635,2205.260168,2242.776547,2228.087039,2133.6069,2043.30796,2022.493274,8.55
65,69,79.900976,37.279512,1.94,0,0,0,0.0,0.0,3.035691421,17.83274648,33.68117798,192.6336428,396.1174776,598.3980474,689.8005762,745.940621,795.9478233,840.4939181,875.5289693,887.0113636,898.9943982,916.1987836,942.771927,969.3778809,995.0139245,1020.640365,1055.539853,1091.460467,1150.50032,1246.601312,1341.483355,1382.902529,1370.491997,1363.886044,1387.548015,1410.296575,1423.917894,1433.972791,1444.021447,1468.212868,1491.614757,1508.121639,1520.572503,1535.142125,1553.5637,1572.341229,1584.116677,1591.067382,1603.653169,1630.304898,1656.778649,1675.946863,1691.684219,1703.129001,1712.272887,1744.840109,1832.014565,1918.256402,1959.919974,1984.946543,2010.46767,2035.042254,2059.790013,2083.46719,2099.667894,2115.238156,2125.482234,2136.169814,2150.705826,2173.174296,2196.255122,2222.439821,2252.330026,2276.238636,2271.675096,2264.197503,2287.236876,2311.06258,2330.705346,2331.059859,2331.190141,2342.352433,2355.828905,2370.233835,2371.664052,2374.579225,2394.804577,2425.739437,2451.353873,2459.90605,2467.741517,2457.758323,2447.526729,2438.366197,2474.808739,2513.876921,2533.708387,2508.984795,2502.869558,2514.098271,2525.176697,2523.488956,2510.362516,2521.175576,2543.349552,2565.423656,2549.758163,2534.482875,2523.899008,2519.690781,2488.129321,2449.648848,2409.735435,2433.767446,2458.90685,2483.511684,2512.34235,2543.679898,2567.848111,2574.590109,2580.99952,2598.315941,2617.800736,2636.348912,2651.459187,2665.816741,2683.423335,2706.56322,2716.462548,2703.814981,2691.730314,2734.685339,2831.661972,2849.559539,2777.264565,2714.085467,2682.197183,2649.368598,2587.303457,2523.302017,2492.739437,2532.054417,2572.909091,2603.7508,2630.476953,2604.193822,2564.057458,2522.347631,2376.706786,2193.474712,2045.738956,1982.184859,1918.597791,1847.798496,1660.572823,1641.849872,1745.576024,1811.03009,1741.661012,1672.598431,1601.050416,1666.883163,1737.167734,1697.477433,1564.365077,1435.895166,1430.210147,8.225
30,34,79.899763,37.278963,0.332,0,0,0,0.0,0.0,0.052539959,1.281373635,4.102706124,76.54549771,175.5589492,274.2516221,353.9158095,423.7961703,465.0978003,491.1215382,513.1368887,524.6396582,535.1216965,546.2916601,557.3184048,569.412407,580.9139104,592.7398323,613.1330907,635.6470961,676.0449438,742.795379,807.4560848,842.3487894,845.6751068,848.1253363,859.6896661,870.8455452,881.8409558,891.7474284,902.0928944,919.915493,938.3883526,946.0468429,947.5098908,950.2258269,962.9476183,976.7075487,988.2433929,997.2345308,1008.203988,1024.526349,1040.454819,1047.307011,1045.740149,1051.972147,1066.299731,1093.631113,1154.056022,1210.991138,1247.745688,1273.181358,1297.360342,1319.465263,1342.48552,1365.393891,1379.777022,1391.788099,1416.084032,1442.6069,1464.586169,1476.252572,1488.699794,1511.143061,1546.947618,1582.178984,1585.471435,1589.181041,1606.640608,1626.873081,1646.443108,1659.159044,1671.24181,1689.120114,1710.660706,1733.831935,1763.020889,1792.292451,1812.773382,1827.871657,1843.695838,1868.683019,1891.678747,1907.864852,1922.333914,1937.880677,1959.114417,1982.671784,1997.254787,1983.858205,1988.174236,2023.292293,2056.878462,2072.419845,2066.477924,2075.034974,2099.267764,2124.193385,2127.305903,2124.596772,2121.70739,2119.918183,2110.128976,2096.550878,2091.41304,2120.326159,2158.64583,2194.590125,2231.660706,2270.369837,2309.149074,2324.127552,2338.284539,2367.644248,2407.281215,2439.945561,2446.362716,2453.865327,2460.247191,2477.131983,2495.186422,2522.85868,2555.020573,2600.145434,2650.099858,2671.225194,2655.530147,2646.573508,2668.106504,2678.540434,2647.906473,2608.05982,2590.643614,2608.677797,2624.365564,2633.076436,2642.305428,2641.238171,2631.990347,2611.754708,2525.813103,2398.880519,2295.021206,2287.729704,2278.651211,2249.532521,2132.929103,2078.825764,2129.023421,2164.056971,2126.467479,2087.592182,2055.813578,2062.578731,2075.916284,2056.05618,1994.798069,1942.321412,1927.433613,2.3
19,20,79.899885,37.278261,0.3,0,0,0,0.0,0.0,0.233897769,3.618135781,7.500712138,90.58711821,204.4326634,318.4464314,393.8162684,450.0936857,483.5586327,507.0037981,525.0090204,532.4135148,540.205887,553.5003956,572.6592815,592.614496,612.300997,631.8414306,642.4584586,653.645197,685.3217281,757.9672417,831.1343567,875.2826397,886.3763254,896.3600253,903.2291502,910.4162051,922.7365089,936.8012344,951.0541225,963.3046368,976.2975154,993.0414623,1012.602627,1030.607058,1042.71736,1054.801234,1068.305428,1083.273303,1099.957905,1122.681437,1144.806457,1152.460832,1151.302896,1162.072322,1180.198291,1211.138313,1279.135623,1345.713562,1389.877354,1421.950942,1453.110777,1483.720525,1513.052856,1544.198133,1559.919766,1573.403228,1601.484412,1632.416205,1662.996518,1692.954423,1721.080709,1739.66213,1749.003007,1760.008546,1778.942238,1797.200981,1823.326317,1850.055863,1876.41035,1907.258743,1937.901408,1953.762146,1963.762937,1974.660548,2010.317455,2046.992879,2082.457351,2116.463523,2145.609748,2147.448172,2147.772432,2166.253521,2188.083399,2210.718785,2245.675898,2280.635385,2317.814844,2369.729862,2403.37775,2410.866593,2416.485995,2420.60595,2419.725589,2429.206678,2449.035449,2467.939231,2483.020731,2497.145593,2498.149074,2478.999842,2467.241019,2461.84871,2460.20652,2491.349581,2528.803292,2566.436303,2594.568761,2615.739832,2638.883526,2685.79617,2731.431239,2771.230258,2806.211426,2839.28264,2868.890806,2897.714987,2921.329957,2914.48457,2912.506093,2933.434246,2954.019623,2982.605792,3019.013768,3050.395949,3077.538851,3104.053964,3121.404178,3134.898718,3089.313182,3036.375376,3008.707074,3052.474284,3094.950942,3089.39579,3062.038297,3060.76626,3070.843804,3077.705017,2995.490109,2861.962494,2754.081658,2766.60959,2778.241336,2785.849502,2672.348315,2617.193069,2652.052065,2685.465105,2683.368729,2678.952524,2672.490742,2666.382972,2659.385504,2632.573192,2580.322994,2534.09606,2521.209527,2.175
36,40,79.899404,37.279298,0.918,0,0,0,0.0,0.0,0.004431081,0.245924988,5.279632853,103.7884159,226.2555784,346.9890806,415.8838424,465.1234373,502.5089413,535.0553885,560.8102548,576.3078019,591.5830036,609.1128343,630.3635069,651.5192277,668.7819275,686.618927,695.8447539,705.2620668,741.2965659,816.792214,891.1454344,931.6811204,942.3927837,952.4296566,969.8683336,986.8746637,996.5570502,1002.64678,1010.090046,1029.975154,1050.996677,1059.646463,1062.641082,1068.571926,1090.369995,1112.102864,1123.066308,1124.811837,1130.354012,1152.561323,1174.831461,1181.902991,1180.761196,1188.338186,1199.782561,1225.258585,1276.881943,1327.138788,1360.271087,1385.205887,1411.719576,1443.900617,1476.729704,1508.158253,1525.045893,1541.335338,1564.758981,1588.790631,1609.543599,1623.820383,1638.99636,1666.135464,1701.413357,1731.989081,1730.805349,1728.99003,1749.079443,1771.451179,1793.614971,1818.329166,1841.739199,1845.257477,1841.724956,1838.774964,1865.869441,1892.535844,1928.649628,1970.592815,2007.146384,2019.865169,2031.527773,2038.436461,2046.171704,2054.736509,2093.465263,2135.121538,2162.76626,2155.112676,2159.885583,2177.087514,2193.53347,2196.234689,2187.578256,2197.94382,2224.198607,2250.163475,2241.083399,2229.6721,2221.804241,2223.037822,2212.500079,2201.001899,2196.142902,2223.53078,2252.300839,2279.932584,2314.879253,2356.746479,2397.700902,2430.613388,2463.627473,2485.815635,2502.984175,2524.244659,2550.220288,2576.656749,2605.120747,2638.86865,2666.622567,2681.189429,2702.007913,2748.683178,2822.121855,2855.005855,2833.216332,2814.961386,2805.034974,2787.594556,2732.492958,2681.655167,2660.422693,2704.212059,2747.10777,2776.718626,2799.094952,2799.786042,2790.491375,2774.225352,2668.689033,2508.598354,2377.54344,2352.337553,2321.674474,2287.742048,2092.337237,2036.636335,2125.226935,2196.270771,2177.376484,2158.410824,2141.736351,2181.073588,2222.111094,2211.002532,2142.607058,2076.62953,2065.53173,4.625
5,5,79.90029,37.277593,1.433,0,0,0,0.0,0.0,8.060192616,37.68362761,69.20224719,239.0319422,433.0348315,626.7138042,699.2701445,746.5942215,779.5577849,807.5804173,834.2778491,861.5346709,888.8070626,911.888122,932.3648475,953.4420546,982.8107544,1010.698555,1030.337881,1049.360353,1105.657785,1196.255056,1285.699037,1324.406742,1333.817978,1343.793419,1353.054735,1362.513162,1375.853291,1389.628732,1402.973515,1411.83114,1421.155056,1435.063082,1450.369823,1468.932905,1497.700642,1525.692456,1539.914125,1547.16565,1560.319262,1585.255217,1610.67817,1622.732263,1631.70305,1644.07496,1657.834992,1692.107063,1751.288283,1807.986517,1847.62809,1884.958748,1922.126645,1956.984751,1992.398395,2022.9,2028.094061,2037.208186,2077.360514,2117.244783,2142.924719,2156.732745,2171.566934,2179.791332,2187.758748,2204.182183,2238.239807,2268.905457,2281.990209,2295.033708,2311.185393,2333.447352,2355.17496,2372.857624,2390.982825,2408.995024,2429.22809,2449.130337,2465.009791,2481.104334,2487.701926,2481.491011,2477.511236,2489.5061,2501.717175,2515.578812,2535.749278,2554.7374,2581.761156,2616.710754,2638.293579,2655.109149,2671.47496,2662.84077,2647.905618,2661.213965,2682.266453,2698.673034,2694.245425,2687.254093,2667.586356,2643.42504,2618.251364,2594.095666,2582.00305,2613.886838,2646.083628,2676.742857,2707.922472,2740.096629,2776.545425,2816.096148,2855.782825,2885.116854,2916.430016,2934.383628,2945.771429,2957.02488,2954.881059,2942.220225,2947.527769,2969.164205,2991.689085,3023.526645,3056.407544,3079.873515,3100.582504,3124.910594,3151.869823,3161.751685,3108.76549,3059.349117,3062.135795,3100.245586,3131.876886,3083.872231,3038.391974,3029.428892,3021.153933,3007.79374,2897.798716,2783.2939,2692.252809,2623.588122,2556.278973,2515.382183,2528.175923,2510.764205,2497.547673,2506.760995,2532.747352,2554.536597,2561.379615,2529.51252,2496.851204,2385.767897,2255.975762,2157.303852,2157.865008,6.45
33,37,79.900701,37.278623,1.413,0,0,0,0.002690299,0.014084507,88.74014876,383.5942396,679.0767527,858.683969,1014.066466,1169.958063,1254.597405,1321.508783,1358.619402,1387.750277,1410.557367,1423.862003,1436.615604,1463.19655,1502.245608,1540.595664,1583.081975,1625.895395,1662.587435,1698.875455,1763.159677,1858.301472,1954.742997,1997.890647,2007.313974,2012.67938,2009.817218,2007.408134,2019.00902,2033.927204,2049.807248,2066.236588,2083.570185,2093.996677,2105.327583,2116.53442,2129.090521,2141.064251,2163.806298,2190.784301,2227.545023,2279.212375,2333.775439,2353.851242,2365.27805,2356.866118,2345.392942,2357.403703,2409.584428,2460.918342,2504.728913,2545.172496,2588.687134,2641.267131,2695.649312,2737.477924,2719.443741,2707.702643,2734.837,2761.271562,2770.663238,2766.365881,2762.286912,2782.403228,2808.75724,2833.29435,2858.352904,2883.910112,2903.261592,2923.375218,2933.544548,2935.550404,2939.997784,2972.352429,3005.221079,3029.316348,3030.574458,3030.350372,3022.664979,3016.223295,3022.191486,3036.660389,3045.228675,3026.475392,3007.470802,2991.097167,2987.845545,2986.675107,2960.104289,2916.067416,2922.444532,2944.867701,2967.846969,2965.516854,2954.301788,2961.01899,2973.428707,2975.613388,2941.89856,2906.215382,2896.54344,2902.863111,2866.997468,2825.202089,2792.531571,2811.560848,2831.671467,2851.140845,2863.30527,2872.966609,2893.856939,2929.85868,2964.825131,2964.693306,2961.784143,2970.454344,2985.622883,3000.439943,3021.862795,3046.814844,3064.705966,3076.467479,3087.94746,3156.210635,3249.293717,3230.420003,3165.43203,3137.388194,3153.542807,3150.031967,3066.031176,2978.335813,2950.923406,2967.39674,2989.255737,3045.019782,3092.013451,3038.39579,2982.503402,2927.511632,2781.28533,2625.84507,2535.761038,2510.050957,2484.947935,2430.360817,2233.330907,2221.900142,2268.93116,2283.193543,2241.621301,2199.865643,2163.035132,2173.037506,2184.802026,2109.173762,1999.407185,1905.084349,1903.305428,6.05
41,45,79.900755,37.278859,1.007,0,0,0,0.0,0.0,1.588028169,11.29353393,22.53569142,126.2885723,261.9633483,396.0710627,487.871799,565.0857875,609.128041,634.7588028,658.7767286,680.349872,702.1261204,723.2354353,736.1678937,749.6414853,776.4295775,805.3569142,831.693662,858.4444622,911.3455506,1004.148688,1096.259123,1141.862036,1140.860275,1139.797855,1149.68806,1160.998239,1179.199104,1200.509283,1223.009283,1234.158451,1245.809859,1259.042574,1273.953105,1289.253681,1307.815461,1325.49968,1342.203425,1357.202145,1374.163732,1387.93614,1402.439341,1413.446543,1419.364757,1436.3758,1461.732554,1500.496639,1559.447503,1616.089789,1649.74904,1670.816741,1690.632522,1712.264085,1734.115077,1755.802817,1785.991837,1819.307298,1833.65733,1844.826344,1857.069622,1879.121959,1901.200544,1919.975512,1936.076344,1951.196863,1975.179738,1999.845871,2008.424136,2012.330826,2016.554738,2028.741837,2039.825224,2058.060819,2080.581146,2102.791453,2118.991997,2134.487516,2148.041293,2161.676697,2174.982234,2181.114757,2187.007522,2195.394366,2205.890365,2218.108835,2234.476793,2251.152689,2261.766805,2257.746479,2255.665333,2255.440461,2254.889405,2253.770487,2252.854994,2255.431498,2260.975512,2267.435819,2260.74904,2248.53153,2240.18838,2257.707426,2250.799296,2223.15765,2203.654449,2214.085467,2233.263924,2252.096191,2271.067542,2296.480634,2324.859795,2338.836588,2353.358035,2377.552817,2410.008643,2437.742958,2445.815781,2454.911012,2463.993118,2498.538732,2529.200384,2532.253681,2538.567382,2562.441741,2594.163412,2594.568662,2565.526569,2546.332746,2543.850352,2523.668694,2467.059539,2402.518726,2363.564821,2395.795134,2429.274488,2464.076985,2493.832907,2488.628521,2459.097151,2415.521447,2319.492478,2172.098111,2042.703105,1980.600672,1916.363476,1816.925896,1645.372919,1559.536012,1646.18838,1718.697503,1680.161012,1629.640045,1587.703905,1596.78249,1623.538252,1602.246479,1480.995038,1372.525288,1329.513924,4.525
51,55,79.901266,37.278875,0.601,0,0,0,0.0,0.0,2.159677164,4.897135623,13.38914385,105.7759139,226.2402279,344.5135306,415.8172179,469.424276,513.9181833,555.1221712,589.8971356,608.9417629,627.8732394,645.8721317,661.0033233,675.8518753,704.2263016,733.4594081,754.837949,775.8787783,819.2365881,901.4277576,980.4734926,1026.044469,1031.65485,1038.162367,1047.487261,1057.402437,1070.308593,1084.337395,1097.909321,1109.074062,1120.273144,1131.748853,1141.473018,1152.452129,1176.429498,1200.97009,1220.605476,1235.58696,1251.294034,1264.536952,1278.31065,1291.772116,1305.620826,1317.577781,1330.137205,1353.373002,1401.151765,1445.720684,1484.65944,1521.887957,1556.745846,1578.012818,1597.60595,1617.344991,1641.98639,1667.669251,1689.056813,1709.626681,1727.141795,1739.241652,1750.1304,1771.981801,1802.656749,1833.26175,1847.290711,1861.338186,1883.541225,1907.072322,1928.979585,1956.489001,1985.57699,2012.151132,2039.00902,2065.483304,2084.78984,2101.687767,2111.119481,2110.299414,2111.572559,2123.795379,2134.567337,2137.290711,2138.69932,2142.777022,2176.94746,2218.033075,2249.568444,2240.70106,2242.48457,2262.324102,2281.727014,2292.180567,2292.980693,2304.250198,2325.211426,2349.052856,2357.998576,2363.287387,2360.927995,2350.699636,2334.272511,2316.62684,2307.336762,2335.265865,2369.354645,2401.95474,2429.735085,2455.909479,2481.354961,2500.762462,2518.680329,2541.040038,2565.530938,2589.280741,2612.17297,2634.896819,2657.932584,2679.71562,2695.151606,2699.648046,2711.379649,2747.856939,2819.689508,2851.560057,2807.862478,2770.735876,2785.71736,2789.925779,2735.817218,2667.145751,2617.433455,2647.26634,2675.6232,2717.758664,2764.237221,2765.381389,2741.224561,2710.459566,2640.009179,2534.322994,2438.577623,2409.513372,2376.878145,2335.076278,2166.019307,2086.221871,2179.473651,2261.772749,2225.178193,2190.559266,2160.409084,2183.906473,2215.902516,2222.793796,2203.683652,2189.765469,2187.888432,3.475
52,56,79.899656,37.279852,0.625,0,0,0,0.0,0.0,0.340243709,2.251463839,8.680803925,100.4689033,214.108878,325.8583637,410.792214,485.1732869,527.193385,554.4427916,577.5780978,590.1050799,602.5682861,620.2289919,645.6304795,669.2962494,682.4269663,696.013768,715.5967716,738.4298148,779.4302896,852.997468,923.2054122,961.0234214,960.74094,962.0705808,975.040671,987.0307011,999.8680171,1011.568919,1023.827504,1027.607058,1030.668144,1046.529831,1066.410824,1084.523501,1089.872132,1095.300522,1103.943978,1116.146859,1130.045735,1146.642981,1164.151132,1181.084032,1198.782877,1219.101915,1242.766419,1276.730179,1332.379965,1386.169331,1415.25542,1433.182624,1451.523659,1472.160627,1493.208894,1514.614812,1535.415256,1556.222662,1573.516537,1591.15493,1615.705966,1650.690932,1687.047318,1703.708182,1708.687767,1716.303371,1746.379332,1776.985282,1804.35148,1829.978478,1854.964551,1872.296724,1889.541067,1909.896661,1932.211426,1954.489634,1978.162367,2000.256686,2020.106662,2037.357493,2053.247033,2063.566704,2073.237379,2084.219022,2095.084824,2108.078968,2129.261434,2152.189587,2177.615287,2207.367305,2227.793955,2239.374743,2249.316189,2259.483463,2268.184839,2285.217598,2309.889856,2334.491059,2345.270454,2353.109353,2358.611489,2361.648995,2347.985282,2327.58063,2310.432505,2346.514164,2386.451654,2425.645355,2464.567337,2503.504194,2539.802342,2563.787308,2589.015667,2616.856306,2644.392784,2669.356227,2689.883368,2710.181674,2727.469378,2742.090679,2758.72464,2780.011078,2807.049691,2858.039721,2943.340402,2979.916917,2935.962178,2901.749011,2926.898085,2949.979585,2905.231366,2849.431556,2814.352746,2850.527299,2887.948568,2914.810097,2936.384238,2940.510049,2937.205412,2930.38946,2862.215699,2758.690457,2667.067099,2629.113784,2587.607375,2549.262542,2339.014559,2297.808672,2449.049375,2568.355436,2489.782877,2412.223137,2334.263491,2405.316664,2492.348473,2490.405444,2389.989555,2291.948568,2280.99636,3.275
59,63,79.901472,37.279058,2.31,0,0,0,0.0,0.0,15.09587068,58.14836748,104.5747439,268.1954225,445.7940141,621.1834187,703.5965109,771.9726312,801.6600512,827.403009,852.0934699,875.9322983,898.887484,931.3775608,967.1056338,998.759443,1021.988316,1046.93886,1084.743598,1122.119238,1181.651408,1267.878681,1353.935339,1398.590109,1417.262964,1433.057298,1445.888284,1458.556338,1469.90781,1480.81146,1501.101793,1534.285851,1567.200224,1595.163572,1622.560019,1640.859155,1650.513764,1659.915013,1686.262324,1712.699584,1737.363316,1762.31242,1785.517446,1802.198143,1821.011844,1841.631562,1862.09491,1902.737356,1967.721511,2032.37404,2082.791133,2127.823303,2162.571383,2180.010083,2197.398688,2224.515685,2265.9992,2302.384923,2330.944782,2359.490557,2377.090589,2392.342029,2407.584987,2432.007042,2458.493438,2471.356914,2472.993438,2483.639885,2508.568822,2532.238796,2555.15493,2577.176857,2598.704225,2614.99904,2630.867958,2645.471031,2656.997759,2668.525608,2674.841069,2683.602913,2686.447663,2684.28009,2690.927657,2709.320743,2726.601312,2754.991357,2801.904449,2850.684699,2839.909411,2805.525288,2828.585627,2856.306178,2880.144366,2868.065941,2851.598271,2843.148848,2836.534731,2847.542734,2862.748079,2875.551056,2863.394206,2847.036972,2800.164373,2748.935659,2736.553777,2776.165333,2819.262324,2854.770166,2864.00128,2871.353553,2903.441421,2939.823143,2975.464309,3005.604033,3035.129001,3044.704225,3050.052657,3055.478233,3087.552017,3122.955826,3115.560819,3103.091709,3091.56386,3175.623079,3279.067382,3263.8742,3219.909571,3214.15573,3240.03185,3221.068822,3114.479994,2998.578425,2989.28057,3020.321863,3043.208707,3047.425096,3048.914693,3044.144686,3032.734955,2994.204545,2866.271287,2726.011684,2656.74936,2624.692061,2593.979834,2481.077465,2315.828585,2353.745679,2452.65589,2449.24856,2388.097471,2325.146287,2344.121639,2435.266165,2494.231274,2421.319942,2320.725512,2273.244878,2267.459347,11.2
46,50,79.900137,37.279344,0.231,0,0,0,0.0,0.0,0.075170122,4.281531888,9.326950467,139.9754708,295.6899826,449.4617819,545.0781769,628.3733186,642.1425859,637.0602944,642.9886058,667.8013926,690.7820858,712.6133882,731.6739991,750.2497231,775.8094635,800.560057,810.6523184,820.0340244,862.9110619,947.4579839,1032.78715,1079.821649,1097.100649,1109.806298,1110.206995,1110.659915,1124.06615,1140.148125,1155.305428,1160.00269,1165.048109,1184.543915,1207.721633,1224.77623,1224.67938,1224.242285,1235.917075,1253.353379,1269.87862,1282.996835,1295.806298,1327.388511,1362.496123,1364.094319,1361.585061,1385.881152,1455.827821,1526.101124,1578.324735,1625.788732,1665.316031,1665.464156,1667.125495,1670.722899,1694.154613,1716.859946,1728.833201,1741.592974,1769.558316,1810.473651,1852.692515,1867.866909,1873.523975,1883.934325,1906.445007,1929.13404,1947.059661,1966.203671,1987.669568,2021.337079,2054.750119,2055.469536,2050.110935,2052.005064,2088.690774,2124.846178,2159.344358,2195.493907,2216.978794,2217.598512,2217.324102,2215.029752,2213.473018,2213.771483,2254.143377,2295.214433,2322.199715,2331.512265,2331.172337,2327.554835,2323.877671,2334.243709,2349.701219,2366.11869,2383.371261,2401.667985,2423.93021,2445.983067,2442.350214,2426.333755,2399.590916,2370.628897,2348.808831,2405.881785,2464.51448,2524.153347,2547.216332,2556.326476,2570.678588,2593.908372,2616.932743,2633.075645,2646.359234,2671.672733,2708.995252,2746.537743,2770.049058,2772.16759,2772.711505,2776.383288,2779.329483,2861.393891,2995.457034,3027.160468,2982.488052,2948.159044,2941.148125,2930.350688,2872.278525,2812.273777,2789.407659,2819.68935,2850.73825,2896.411458,2941.830511,2912.018516,2875.566387,2841.745213,2708.64947,2556.463364,2464.494857,2457.824814,2451.268713,2396.714512,2094.572242,2115.949517,2271.81611,2360.658965,2320.955056,2281.443425,2250.213958,2330.946194,2413.602785,2345.322361,2204.412724,2078.234847,2077.051907,1.625
