variant,run,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,n_selected,selected_features,elapsed_sec
MSHHO_I2,18,0.6589255914705283,1.7149777216778561,1.3229413578175964,0.12835768443719653,2.934039798199137,1.8348925118086923,8,b32;b56;b59;b79;b98;b105;b118;b133,5.931926012039185
MSHHO_I2,19,0.44544637043767743,2.186783012146296,1.7951827327637215,0.3298374362951706,2.5726868666801637,1.8457513575344624,1,b81,4.3775858879089355
MSHHO_I2,20,0.44823506838872784,2.181277716573466,1.7865111574439154,0.3234666369304925,2.58488637196409,1.8886529736143318,1,b68,3.6767020225524902
MSHHO_I2,21,0.4448248363573605,2.188008123189086,1.8122911422377155,0.3345060108905368,2.5637101107795197,1.8961608108946333,6,b21;b36;b55;b59;b77;b159,5.5355000495910645
MSHHO_I2,22,0.547676660950758,1.9749604998696624,1.6276592969508195,0.07908643818894756,3.0158260060431465,2.0484781717669795,5,b57;b71;b94;b140;b157,4.842008829116821
MSHHO_I2,23,0.4467873379873125,2.1841374790891184,1.7848317873366795,0.3401120718111582,2.5528890430986833,1.8520192943578753,2,b61;b66,4.514441967010498
MSHHO_I2,24,0.44546579318948953,2.1867447167377443,1.796421599806021,0.33247131754156056,2.567626286529154,1.8359450312726102,1,b80,4.160593032836914
MSHHO_I2,25,0.5267739905056568,2.0200783705429965,1.6146152744293687,0.326916321241036,2.578287703918912,1.7234530231133764,4,b18;b91;b99;b138,4.887567043304443
MSHHO_I2,26,0.5297024042211118,2.013818353900583,1.6081960776420328,0.32186179390313485,2.587950433460809,1.7603141629903258,9,b15;b19;b58;b68;b74;b78;b92;b101;b141,6.131700038909912
MSHHO_I2,27,0.4418790245632038,2.193805331989486,1.7895998563820816,0.33017221269431773,2.572044199900277,1.8629076425442184,1,b76,3.9678421020507812
MSHHO_I2,28,0.5290478309063155,2.01521931088191,1.6620174347340957,0.34147290818984477,2.5502553707313527,1.6840049890071827,4,b26;b28;b107;b125,5.267900228500366
MSHHO_I2,29,0.48108824042149656,2.115342386821128,1.759240468845841,0.32686428484459773,2.578387366273194,1.8460707090482817,14,b66;b75;b84;b91;b92;b93;b111;b128;b131;b142;b144;b152;b157;b162,6.0403571128845215
MSHHO_I2,30,0.4183159670811637,2.2396362423556835,1.8236221255123668,0.2720344864521239,2.6813422435980225,1.9070905428390135,1,b93,3.918487787246704
MSHHO_I2,31,0.6469405869996943,1.7448488550389707,1.438196102960042,0.32941756500465014,2.573492662374045,1.8186911804058103,6,b32;b37;b60;b72;b99;b145,5.765034914016724
MSHHO_I2,32,0.5914523657445179,1.8769610716329803,1.5284041701565512,0.06900211467611606,3.032293219727875,2.0046273803082806,5,b17;b59;b71;b154;b156,5.243196964263916
MSHHO_I2,33,0.47083400838529554,2.13614081448038,1.7542963415164057,0.3228961205692942,2.585976051551984,1.7858871284289566,4,b103;b114;b158;b161,5.519057035446167
MSHHO_I2,34,0.5709567111059791,1.9234658140681575,1.4809718743740206,0.20657331070815377,2.799305195287362,1.885537821353934,6,b40;b58;b72;b104;b126;b153,5.153817892074585
MSHHO_I2,35,0.4418790245632038,2.193805331989486,1.7895998563820816,0.33017221269431773,2.572044199900277,1.8629076425442184,1,b76,4.051117181777954
MSHHO_I2,36,0.598713900166162,1.8602057121094513,1.4178641997648362,0.27962403516443335,2.6673281888761062,1.7110422983166707,12,b22;b31;b33;b59;b70;b71;b77;b99;b103;b138;b143;b161,5.734918832778931
MSHHO_I2,37,0.6706851288494965,1.6851539661961314,1.3674451019871334,-0.17473957900565806,3.406180420066424,2.1510134766964777,7,b26;b31;b58;b70;b96;b106;b143,5.7695019245147705
MSHHO_I2,38,0.5996090832324307,1.8581296940504566,1.4901422403684073,0.16170807461608794,2.87736190242287,1.8833947761918999,10,b18;b60;b65;b67;b90;b98;b101;b142;b156;b161,5.93925404548645
MSHHO_I2,39,0.6559019660593872,1.7225625895121932,1.2861102929624557,0.13292068783743327,2.9263499460841937,2.1131164954071586,11,b35;b55;b59;b68;b69;b70;b71;b98;b117;b127;b142,4.968763828277588
MSHHO_I3,0,0.42748805941908385,2.2219085997890144,1.8237188758427076,0.3109715445320643,2.6086476712438045,1.8743721144318346,1,b84,3.6960902214050293
MSHHO_I3,1,0.44546579318948953,2.1867447167377443,1.796421599806021,0.33247131754156056,2.567626286529154,1.8359450312726102,1,b80,4.414747714996338
MSHHO_I3,2,0.4183159670811637,2.2396362423556835,1.8236221255123668,0.2720344864521239,2.6813422435980225,1.9070905428390135,1,b93,4.195219993591309
MSHHO_I3,3,0.41702301764583616,2.242123958107249,1.8297613972562814,0.29147020238411314,2.6453059410323974,1.9064124871401116,1,b90,3.845564126968384
MSHHO_I3,4,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,4.485050916671753
MSHHO_I3,5,0.41023843635649304,2.255132936276146,1.8401358301722799,0.29886336448706274,2.631468512450466,1.8841132770437001,1,b88,4.171463966369629
MSHHO_I3,6,0.44823506838872784,2.181277716573466,1.7865111574439154,0.3234666369304925,2.58488637196409,1.8886529736143318,1,b68,4.170774936676025
MSHHO_I3,7,0.44112088082568035,2.195294843588798,1.7904523577530198,0.3313154571939336,2.5698483137385693,1.8702024529722254,1,b75,4.23340106010437
MSHHO_I3,8,0.4460846193384904,2.185524239684884,1.7957111492285585,0.3283412173024831,2.575557182814607,1.831459912670882,1,b78,4.936672210693359
MSHHO_I3,9,0.40709478592111736,2.2611353005747175,1.8872626197716773,0.3223083253751904,2.5870982534772966,1.9805448189848784,1,b21,4.05072283744812
MSHHO_I3,10,0.45215501986205087,2.173515585443012,1.7728560893805738,0.34401306962911726,2.5453320201752545,1.8514442316265844,1,b66,4.3659820556640625
MSHHO_I3,11,0.4500411104116425,2.177704901443807,1.785047169880656,0.31892807521490274,2.5935423060645304,1.8944272518852519,1,b69,3.829599142074585
MSHHO_I3,12,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,4.117604970932007
MSHHO_I3,13,0.4445851029096235,2.1884804805202327,1.7906206159817162,0.32889016225917134,2.574504469619709,1.8874431343513236,1,b73,4.024857997894287
MSHHO_I3,14,0.44823506838872784,2.181277716573466,1.7865111574439154,0.3234666369304925,2.58488637196409,1.8886529736143318,1,b68,4.111191987991333
MSHHO_I3,15,0.44112088082568035,2.195294843588798,1.7904523577530198,0.3313154571939336,2.5698483137385693,1.8702024529722254,1,b75,4.568766832351685
MSHHO_I3,16,0.4497326490594974,2.1783155322076646,1.7826287303998098,0.32237939141196903,2.5869626020839376,1.8865813769354247,1,b72,3.9702372550964355
MSHHO_I3,17,0.45328593890098,2.171271027120216,1.7790582551877716,0.3153556300057493,2.6003353989401337,1.8909599612128989,1,b70,3.802928924560547
MSHHO_I3,18,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,4.193464040756226
MSHHO_I3,19,0.4183159670811637,2.2396362423556835,1.8236221255123668,0.2720344864521239,2.6813422435980225,1.9070905428390135,1,b93,4.245580196380615
MSHHO_I3,20,0.3984250034287331,2.277607079319535,1.8326211449064504,0.2891504041459416,2.6496329018358624,1.894687702959419,1,b98,3.9750261306762695
MSHHO_I3,21,0.45328593890098,2.171271027120216,1.7790582551877716,0.3153556300057493,2.6003353989401337,1.8909599612128989,1,b70,3.9911561012268066
MSHHO_I3,22,0.4385016907962007,2.2004329612792124,1.8067986236096087,0.32161002920877557,2.588430788410171,1.8639423018856627,1,b82,4.178768873214722
MSHHO_I3,23,0.4444733785126739,2.1887005811769797,1.8139466881296908,0.34022370944262725,2.5526730893519995,1.8585983690046712,1,b53,3.981127977371216
MSHHO_I3,24,0.4195504328269233,2.2372584715338872,1.8252216796123104,0.28873083361933094,2.650414743651442,1.916778331225469,1,b91,4.346002101898193
MSHHO_I3,25,0.4500411104116425,2.177704901443807,1.785047169880656,0.31892807521490274,2.5935423060645304,1.8944272518852519,1,b69,3.893148183822632
MSHHO_I3,26,0.4445709493652562,2.188508364682515,1.7915717932639492,0.329256116881953,2.5738024382737477,1.8468993892918408,1,b77,3.5260260105133057
MSHHO_I3,27,0.4385016907962007,2.2004329612792124,1.8067986236096087,0.32161002920877557,2.588430788410171,1.8639423018856627,1,b82,3.6747310161590576
MSHHO_I3,28,0.5299199378649846,2.0133525595637805,1.5895604828084877,0.37569806975881737,2.4830998656653556,1.6918542145630826,4,b49;b58;b99;b136,4.978075981140137
MSHHO_I3,29,0.541514685995673,1.988367380950455,1.5985731477400447,0.3638028252084402,2.5066443286144136,1.7353262199042814,5,b23;b31;b58;b99;b146,5.413469076156616
MSHHO_I3,30,0.4250804482361962,2.2265756462652764,1.8269792823622872,0.31800128868133304,2.595306321611957,1.8372124073292888,1,b85,4.0965049266815186
MSHHO_I3,31,0.45328593890098,2.171271027120216,1.7790582551877716,0.3153556300057493,2.6003353989401337,1.8909599612128989,1,b70,3.7893571853637695
MSHHO_I3,32,0.4445709493652562,2.188508364682515,1.7915717932639492,0.329256116881953,2.5738024382737477,1.8468993892918408,1,b77,4.246609926223755
MSHHO_I3,33,0.4418790245632038,2.193805331989486,1.7895998563820816,0.33017221269431773,2.572044199900277,1.8629076425442184,1,b76,3.4528722763061523
MSHHO_I3,34,0.4525245517030805,2.1727824230237145,1.774909435733606,0.3447916351068435,2.5438210937370203,1.853438164040097,1,b65,3.8195641040802
MSHHO_I3,35,0.44823506838872784,2.181277716573466,1.7865111574439154,0.3234666369304925,2.58488637196409,1.8886529736143318,1,b68,3.807497024536133
MSHHO_I3,36,0.4504715433448976,2.176852529196815,1.7945870303440816,0.3350691406975541,2.5626251970599085,1.8727032686657021,1,b55,4.034111022949219
MSHHO_I3,37,0.5285193116281647,2.016349769211476,1.6452254825339618,0.27880934348435327,2.6688360376572966,1.773275377380293,5,b27;b34;b59;b94;b143,5.400782108306885
MSHHO_I3,38,0.4498505385480145,2.1780821781305826,1.803425974991203,0.32990777257522363,2.5725518561752976,1.9095204812501956,1,b43,4.187731981277466
MSHHO_I3,39,0.44546579318948953,2.1867447167377443,1.796421599806021,0.33247131754156056,2.567626286529154,1.8359450312726102,1,b80,3.941249132156372
MSHHO,0,0.41867274312411684,2.2389492962881268,1.8258696921516169,0.2824428149219963,2.662104541472002,1.9095851359241658,1,b92,3.9803500175476074
MSHHO,1,0.521476599926272,2.0313534934895747,1.6384491751140522,0.40620882915701106,2.421663050694341,1.683356207032207,9,b23;b31;b55;b66;b72;b98;b112;b118;b120,6.073831081390381
MSHHO,2,0.4183159670811637,2.2396362423556835,1.8236221255123668,0.2720344864521239,2.6813422435980225,1.9070905428390135,1,b93,3.6415860652923584
MSHHO,3,0.44823506838872784,2.181277716573466,1.7865111574439154,0.3234666369304925,2.58488637196409,1.8886529736143318,1,b68,4.550714015960693
MSHHO,4,0.44544637043767743,2.186783012146296,1.7951827327637215,0.3298374362951706,2.5726868666801637,1.8457513575344624,1,b81,3.9775209426879883
MSHHO,5,0.4497326490594974,2.1783155322076646,1.7826287303998098,0.32237939141196903,2.5869626020839376,1.8865813769354247,1,b72,3.918041706085205
MSHHO,6,0.4195504328269233,2.2372584715338872,1.8252216796123104,0.28873083361933094,2.650414743651442,1.916778331225469,1,b91,4.224584102630615
MSHHO,7,0.4525245517030805,2.1727824230237145,1.774909435733606,0.3447916351068435,2.5438210937370203,1.853438164040097,1,b65,4.386171817779541
MSHHO,8,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,4.488659143447876
MSHHO,9,0.4444733785126739,2.1887005811769797,1.8139466881296908,0.34022370944262725,2.5526730893519995,1.8585983690046712,1,b53,3.60294508934021
MSHHO,10,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,3.3842668533325195
MSHHO,11,0.4641575531866621,2.149574354259691,1.7766961021969383,0.29447324151346377,2.63969404397628,1.9697261327910975,2,b100;b101,5.2230939865112305
MSHHO,12,0.4497326490594974,2.1783155322076646,1.7826287303998098,0.32237939141196903,2.5869626020839376,1.8865813769354247,1,b72,3.886920928955078
MSHHO,13,0.4497326490594974,2.1783155322076646,1.7826287303998098,0.32237939141196903,2.5869626020839376,1.8865813769354247,1,b72,4.6701390743255615
MSHHO,14,0.4504715433448976,2.176852529196815,1.7945870303440816,0.3350691406975541,2.5626251970599085,1.8727032686657021,1,b55,3.8305370807647705
MSHHO,15,0.5760471173371078,1.9120212369015843,1.4969085576457826,0.1566985845498824,2.8859464094766163,2.074965517754017,6,b32;b38;b39;b58;b71;b133,4.437170028686523
MSHHO,16,0.7845038298312239,1.3631815311961832,1.1053262398693655,0.15006732776829446,2.89727093529569,1.9607856063278706,12,b24;b27;b31;b59;b70;b71;b91;b106;b111;b143;b144;b152,5.9632158279418945
MSHHO,17,0.6822551874500332,1.65528641170064,1.320413254231919,-0.026027288815694494,3.183290721610892,2.2922333394739334,6,b24;b32;b59;b70;b143;b147,5.593674898147583
MSHHO,18,0.44546579318948953,2.1867447167377443,1.796421599806021,0.33247131754156056,2.567626286529154,1.8359450312726102,1,b80,4.461040019989014
MSHHO,19,0.5045125256738046,2.067046542542092,1.6683799434278737,0.33600473374766826,2.560821687519524,1.72394977563474,12,b27;b28;b29;b35;b36;b37;b38;b56;b58;b59;b98;b140,6.451503753662109
MSHHO,20,0.44546579318948953,2.1867447167377443,1.796421599806021,0.33247131754156056,2.567626286529154,1.8359450312726102,1,b80,4.246228933334351
MSHHO,21,0.42748805941908385,2.2219085997890144,1.8237188758427076,0.3109715445320643,2.6086476712438045,1.8743721144318346,1,b84,4.099782705307007
MSHHO,22,0.6636650406216142,1.7030206772205514,1.2838626746960549,0.24466165598640288,2.7312887347965242,1.8793948967626382,9,b24;b31;b33;b56;b59;b66;b108;b117;b143,5.884617805480957
MSHHO,23,0.4186659952829992,2.238962290716051,1.8355131639823192,0.32149847339117366,2.5886436030562234,1.8162049464884786,1,b86,4.001997709274292
MSHHO,24,0.4445709493652562,2.188508364682515,1.7915717932639492,0.329256116881953,2.5738024382737477,1.8468993892918408,1,b77,4.341094017028809
MSHHO,25,0.4445709493652562,2.188508364682515,1.7915717932639492,0.329256116881953,2.5738024382737477,1.8468993892918408,1,b77,4.336723804473877
MSHHO,26,0.41023843635649304,2.255132936276146,1.8401358301722799,0.29886336448706274,2.631468512450466,1.8841132770437001,1,b88,3.8660669326782227
MSHHO,27,0.4452166939604951,2.187235809313941,1.7976155019570115,0.33176593437996016,2.5689825444555394,1.829528968704861,1,b79,3.876227855682373
MSHHO,28,0.6017765331989395,1.8530935303952265,1.4751137484914707,0.23141204134319626,2.755139769171272,1.7425080901464423,4,b58;b93;b144;b150,5.976056814193726
MSHHO,29,0.45328593890098,2.171271027120216,1.7790582551877716,0.3153556300057493,2.6003353989401337,1.8909599612128989,1,b70,3.7895150184631348
MSHHO,30,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,3.9036788940429688
MSHHO,31,0.4497326490594974,2.1783155322076646,1.7826287303998098,0.32237939141196903,2.5869626020839376,1.8865813769354247,1,b72,3.821878671646118
MSHHO,32,0.4445709493652562,2.188508364682515,1.7915717932639492,0.329256116881953,2.5738024382737477,1.8468993892918408,1,b77,4.17348313331604
MSHHO,33,0.41867274312411684,2.2389492962881268,1.8258696921516169,0.2824428149219963,2.662104541472002,1.9095851359241658,1,b92,4.804845809936523
MSHHO,34,0.44258250969628965,2.19242230203023,1.7911637537154577,0.3309782181983917,2.5704962603904518,1.8783964856443403,1,b74,4.33056116104126
MSHHO,35,0.45460715016472975,2.16864584953834,1.7749402727971209,0.3137275626224577,2.603425329727458,1.8878919231433844,1,b71,4.15522575378418
MSHHO,36,0.44546579318948953,2.1867447167377443,1.796421599806021,0.33247131754156056,2.567626286529154,1.8359450312726102,1,b80,4.481565952301025
MSHHO,37,0.5321003844372284,2.008677706705121,1.621422093723765,0.29901877075167016,2.6311768650493677,1.7523037611919223,6,b33;b58;b66;b93;b100;b137,5.776801109313965
MSHHO,38,0.4385016907962007,2.2004329612792124,1.8067986236096087,0.32161002920877557,2.588430788410171,1.8639423018856627,1,b82,4.263114929199219
MSHHO,39,0.4497326490594974,2.1783155322076646,1.7826287303998098,0.32237939141196903,2.5869626020839376,1.8865813769354247,1,b72,4.032166004180908
